workflow_id,model,iteration,passes_actionlint,n_errors,lint_time_sec
1341,pro,1,True,0,0.694617748260498
1342,pro,2,True,0,0.7408006191253661
1343,pro,1,True,0,0.745255708694458
1344,pro,2,True,0,0.654059886932373
1345,pro,1,True,0,0.664624691009521
1346,pro,1,True,0,0.7839395999908441
1347,pro,1,True,0,0.7188982963562011
1348,pro,1,True,0,0.7505033016204831
1349,pro,1,True,0,0.663415670394897
1350,pro,1,True,0,0.6466319561004631
1351,pro,1,True,0,0.708113193511962
1352,pro,1,True,0,0.664660453796386
1353,pro,1,True,0,0.6664135456085201
1354,pro,2,True,0,0.634721279144287
1355,pro,1,True,0,0.7110152244567871
1356,pro,1,True,0,0.6428096294403071
1357,pro,1,True,0,0.714110136032104
1358,pro,1,True,0,0.7295701503753661
1359,pro,1,True,0,0.688620805740356
1360,pro,1,True,0,0.659601211547851
1361,pro,1,True,0,0.674385547637939
1362,pro,1,True,0,0.6299917697906491
1363,pro,1,True,0,0.733123540878295
1364,pro,1,True,0,0.676737546920776
1365,pro,1,True,0,0.692911863327026
1366,pro,1,True,0,0.657037734985351
1367,pro,1,True,0,0.69570255279541
1368,pro,2,True,0,0.6673786640167231
1369,pro,1,True,0,0.969972848892211
1370,pro,1,True,0,0.773197650909423
1371,pro,1,True,0,0.675053358078002
1372,pro,1,True,0,0.674285411834716
1373,pro,1,True,0,0.660637617111206
1374,pro,1,True,0,0.7209901809692381
1375,pro,1,True,0,0.753192901611328
1376,pro,1,True,0,0.8388254642486571
1377,pro,1,True,0,0.73720383644104
1378,pro,1,True,0,0.7365374565124511
1379,pro,1,True,0,0.7790002822875971
1380,pro,1,True,0,0.8521757125854491
1381,pro,1,True,0,0.8378660678863521
1382,pro,1,True,0,0.740106344223022
1383,pro,1,True,0,0.691932916641235
1384,pro,1,True,0,0.688495159149169
1385,pro,1,True,0,0.6911795139312741
1386,pro,1,True,0,0.7193915843963621
1387,pro,1,True,0,0.75293493270874
1388,pro,1,True,0,0.8102259635925291
1389,pro,1,True,0,0.722915887832641
1390,pro,2,True,0,0.8324565887451171
1391,pro,1,True,0,0.688028573989868
1392,pro,1,True,0,0.779548406600952
1393,pro,1,True,0,0.711467266082763
1394,pro,1,True,0,0.804331064224243
1395,pro,1,True,0,0.7089660167694091
1396,pro,1,True,0,0.710859298706054
1397,pro,1,True,0,0.681448936462402
1398,pro,1,True,0,0.7393746376037591
1399,pro,1,True,0,0.762647628784179
1400,pro,1,True,0,0.7219853401184081
1401,pro,5,False,4,0.6558728218078611
1402,pro,1,True,0,0.68355917930603
1403,pro,1,True,0,0.831828117370605
1404,pro,5,False,3,0.6980791091918941
1405,pro,1,True,0,0.6490843296051021
1406,pro,1,True,0,0.717974662780761
1407,pro,1,True,0,0.7375080585479731
1408,pro,1,True,0,0.8260784149169921
1409,pro,1,True,0,0.776396751403808
1410,pro,1,True,0,0.7236580848693841
1411,pro,1,True,0,0.7402908802032471
1412,pro,1,True,0,0.7513659000396721
1413,pro,3,True,0,0.6787176132202141
1414,pro,1,True,0,0.7067430019378661
1415,pro,1,True,0,0.7158880233764641
1416,pro,2,True,0,0.6285996437072751
1417,pro,1,True,0,0.668949842453002
1418,pro,1,True,0,0.657067775726318
1419,pro,1,True,0,0.6913378238677971
1420,pro,1,True,0,0.68359899520874
1421,pro,1,True,0,0.6848516464233391
1422,pro,5,False,1,0.618288040161132
1423,pro,5,False,2,0.6401014328002931
1424,pro,1,True,0,0.6988146305084221
1425,pro,1,True,0,0.6876201629638671
1426,pro,1,True,0,0.723723411560058
1427,pro,2,True,0,0.740278244018554
1428,pro,1,True,0,0.8717744350433351
1429,pro,1,True,0,0.670587062835693
1430,pro,1,True,0,0.7615444660186761
1431,pro,2,True,0,0.682857990264892
1432,pro,1,True,0,0.743224620819091
1433,pro,2,True,0,0.6637547016143791
1434,pro,1,True,0,0.772213697433471
1435,pro,1,True,0,0.710412502288818
1436,pro,1,True,0,0.8118543624877931
1437,pro,1,True,0,0.6748170852661131
1438,pro,1,True,0,0.8202776908874511
1439,pro,1,True,0,0.6989562511444091
1440,pro,1,True,0,0.7851123809814451
1441,pro,5,False,1,0.09128451347351
1442,pro,2,True,0,0.688215732574462
1443,pro,1,True,0,0.6923725605010981
1444,pro,1,True,0,0.674534559249877
1445,pro,1,True,0,0.721035957336425
1446,pro,2,True,0,0.6718811988830561
1447,pro,1,True,0,0.746947050094604
1448,pro,2,True,0,0.7534267902374261
1449,pro,1,True,0,0.757073402404785
1450,pro,1,True,0,0.7732689380645751
1451,pro,1,True,0,0.8166840076446531
1452,pro,1,True,0,0.689745903015136
1453,pro,1,True,0,0.754496574401855
1454,pro,2,True,0,0.6821489334106441
1455,pro,1,True,0,0.7276458740234371
1456,pro,2,True,0,0.771600246429443
1457,pro,1,True,0,0.783338546752929
1458,pro,1,True,0,0.7060465812683101
1459,pro,1,True,0,0.6893656253814691
1460,pro,2,True,0,0.6507349014282221
1461,pro,1,True,0,0.7253258228302001
1462,pro,2,True,0,0.7129554748535151
1463,pro,1,True,0,0.6811559200286861
1464,pro,5,False,1,0.67162799835205
1465,pro,4,True,0,0.6807620525360101
1466,pro,1,True,0,0.6940817832946771
1467,pro,1,True,0,0.736704587936401
1468,pro,1,True,0,0.6730709075927731
1469,pro,1,True,0,0.6795885562896721
1470,pro,1,True,0,0.721299171447753
1471,pro,2,True,0,0.6920254230499261
1472,pro,2,True,0,0.7319705486297601
1473,pro,2,True,0,0.693927288055419
1474,pro,2,True,0,0.6582791805267331
1475,pro,1,True,0,0.7424378395080561
1476,pro,1,True,0,0.7140505313873291
1477,pro,1,True,0,0.7101032733917231
1478,pro,1,True,0,0.7158324718475341
1479,pro,1,True,0,0.7435781955718991
1480,pro,1,True,0,0.6777107715606691
1481,pro,1,True,0,0.7413718700408931
1482,pro,1,True,0,0.7957742214202881
1483,pro,2,True,0,0.741437673568725
1484,pro,1,True,0,0.684056997299194
1485,pro,1,True,0,0.706755399703979
1486,pro,1,True,0,0.68361473083496
1487,pro,1,True,0,0.7999939918518061
1488,pro,1,True,0,0.685884475708007
1489,pro,2,True,0,0.7125666141510011
1490,pro,1,True,0,0.6826119422912591
1491,pro,1,True,0,0.7041797637939451
1492,pro,2,True,0,0.6925001144409181
1493,pro,1,True,0,0.6978597640991211
1494,pro,2,True,0,0.658963203430175
1495,pro,1,True,0,0.813597917556762
1496,pro,1,True,0,0.678892850875854
1497,pro,1,True,0,0.6938400268554681
1498,pro,1,True,0,0.661240816116333
1499,pro,1,True,0,0.7089717388153071
1500,pro,1,True,0,0.6954052448272701
1501,pro,1,True,0,0.749316453933715
1502,pro,2,True,0,0.6546025276184081
1503,pro,1,True,0,0.711094617843627
1504,pro,1,True,0,0.677167654037475
1505,pro,1,True,0,0.724420309066772
1506,pro,3,True,0,0.712595462799072
1507,pro,1,True,0,0.7873158454895021
1508,pro,1,True,0,0.7980659008026121
1509,pro,1,True,0,0.732371091842651
1510,pro,1,True,0,0.7147054672241211
1511,pro,1,True,0,0.7327892780303951
1512,pro,1,True,0,0.693316936492919
1513,pro,1,True,0,0.78017258644104
1514,pro,2,True,0,0.7517907619476311
1515,pro,1,True,0,0.6809639930725091
1516,pro,1,True,0,0.695763826370239
1517,pro,1,True,0,0.679337739944458
1518,pro,1,True,0,0.7918984889984131
1519,pro,1,True,0,0.7072422504425041
1520,pro,4,True,0,0.67250919342041
1521,pro,3,True,0,0.710249423980712
1522,pro,4,True,0,0.692429780960083
1523,pro,1,True,0,0.6594657897949211
1524,pro,5,False,1,0.620959758758544
1525,pro,1,True,0,0.7118730545043941
1526,pro,1,True,0,0.703601121902465
1527,pro,1,True,0,0.6656863689422601
1528,pro,2,True,0,0.699439764022827
1529,pro,3,True,0,0.631721496582031
1530,pro,1,True,0,0.630396127700805
1531,pro,1,True,0,0.681312799453735
1532,pro,1,True,0,0.643945217132568
1533,pro,1,True,0,0.7086861133575441
1534,pro,1,True,0,0.6737728118896481
1535,pro,1,True,0,0.6384723186492921
1536,pro,1,True,0,0.628484010696411
1537,pro,1,True,0,0.6832008361816401
1538,pro,1,True,0,0.6857278347015381
1539,pro,1,True,0,0.740128517150878
1540,pro,1,True,0,0.678674221038818
1541,pro,1,True,0,0.7324421405792231
1542,pro,1,True,0,0.7844245433807371
1543,pro,1,True,0,0.6762619018554681
1544,pro,2,True,0,0.664414882659912
1545,pro,1,True,0,0.682780027389526
1546,pro,1,True,0,0.6777431964874261
1547,pro,1,True,0,0.693036556243896
1548,pro,2,True,0,0.7102792263031
1549,pro,5,False,1,0.11718988418579102
1550,pro,1,True,0,0.6471848487854001
1551,pro,4,True,0,0.737098455429077
1552,pro,1,True,0,0.66880202293396
1553,pro,1,True,0,0.682174921035766
1554,pro,1,True,0,0.673394203186035
1555,pro,5,False,1,0.07159423828125
1556,pro,1,True,0,0.6406953334808351
1557,pro,1,True,0,0.659914970397949
1558,pro,1,True,0,0.657646894454956
1559,pro,1,True,0,0.699009895324707
1560,pro,1,True,0,0.650786876678466
1561,pro,5,False,2,0.631200313568115
1562,pro,5,False,1,0.134156465530395
1563,pro,5,False,1,0.6324026584625241
1564,pro,1,True,0,0.6545991897583
1565,pro,1,True,0,0.7828600406646721
1566,pro,1,True,0,0.665570974349975
1567,pro,1,True,0,0.631510972976684
1568,pro,1,True,0,0.6482462882995601
1569,pro,2,True,0,0.729869365692138
1570,pro,1,True,0,0.763900995254516
1571,pro,4,True,0,0.7310943603515621
1572,pro,2,True,0,0.67597222328186
1573,pro,1,True,0,0.672324180603027
1574,pro,1,True,0,0.667412519454956
1575,pro,1,True,0,0.682533025741577
1576,pro,1,True,0,0.6501693725585931
1577,pro,1,True,0,0.644129037857055
1578,pro,1,True,0,0.6385843753814691
1579,pro,1,True,0,0.694196701049804
1580,pro,1,True,0,0.6753520965576171
1581,pro,5,True,0,0.6539950370788571
1582,pro,1,True,0,0.6589608192443841
1583,pro,5,False,5,0.722038984298706
1584,pro,1,True,0,0.694629192352294
1585,pro,1,True,0,0.783085584640502
1586,pro,1,True,0,0.6508381366729731
1587,pro,1,True,0,0.6600124835968011
1588,pro,1,True,0,0.6517207622528071
1589,pro,1,True,0,0.7200739383697511
1590,pro,1,True,0,0.678990602493286
1591,pro,2,True,0,0.657931089401245
1592,pro,1,True,0,0.655236721038818
1593,pro,1,True,0,0.7944839000701901
1594,pro,1,True,0,0.666708469390869
1595,pro,1,True,0,0.6681110858917231
1596,pro,1,True,0,0.6966009140014641
1597,pro,1,True,0,0.6979842185974121
1598,pro,1,True,0,0.689419269561767
1599,pro,1,True,0,0.673630475997924
1600,pro,1,True,0,0.658638715744018
1601,pro,1,True,0,0.6891067028045651
1602,pro,1,True,0,0.6659941673278801
1603,pro,1,True,0,0.671377897262573
1604,pro,1,True,0,0.698637962341308
1605,pro,5,False,1,0.7590198516845701
1606,pro,1,True,0,0.773430824279785
1607,pro,1,True,0,0.8307700157165521
1608,pro,1,True,0,0.72121787071228
1609,pro,1,True,0,0.7172853946685791
1610,pro,1,True,0,0.818241834640502
1611,pro,1,True,0,0.830113887786865
1612,pro,1,True,0,0.712867259979248
1613,pro,1,True,0,0.6639988422393791
1614,pro,1,True,0,0.7227182388305661
1615,pro,1,True,0,0.7371687889099121
1616,pro,1,True,0,0.7050728797912591
1617,pro,1,True,0,0.673434019088745
1618,pro,1,True,0,0.77693748474121
1619,pro,1,True,0,0.7289907932281491
1620,pro,1,True,0,0.65125036239624
1621,pro,1,True,0,0.69490909576416
1622,pro,1,True,0,0.652872562408447
1623,pro,1,True,0,0.7636251449584961
1624,pro,1,True,0,0.663051605224609
1625,pro,1,True,0,0.847364425659179
1626,pro,1,True,0,0.6474645137786861
1627,pro,1,True,0,0.6858422756195061
1628,pro,1,True,0,0.662993907928466
1629,pro,1,True,0,0.6703965663909911
1630,pro,1,True,0,0.676660776138305
1631,pro,1,True,0,0.652640342712402
1632,pro,1,True,0,0.6755819320678711
1633,pro,1,True,0,0.6781988143920891
1634,pro,1,True,0,0.6695868968963621
1635,pro,1,True,0,0.6318283081054681
1636,pro,1,True,0,0.6717872619628901
1637,pro,1,True,0,0.6673946380615231
1638,pro,1,True,0,0.655982732772827
1639,pro,1,True,0,0.732958793640136
1640,pro,1,True,0,0.719728946685791
1641,pro,1,True,0,0.6859078407287591
1642,pro,1,True,0,0.649737834930419
1643,pro,1,True,0,0.661631822586059
1644,pro,1,True,0,0.660859584808349
1645,pro,1,True,0,0.666075944900512
1646,pro,1,True,0,0.834305763244628
1647,pro,1,True,0,0.6979818344116211
1648,pro,1,True,0,0.687612533569335
1649,pro,1,True,0,0.7000634670257561
1650,pro,1,True,0,0.694832324981689
1651,pro,1,True,0,0.667942523956298
1652,pro,1,True,0,0.785652637481689
1653,pro,1,True,0,0.677675485610961
1654,pro,1,True,0,0.681952953338623
1655,pro,1,True,0,0.7237634658813471
1656,pro,1,True,0,0.7030918598175041
1657,pro,1,True,0,0.721390724182128
1658,pro,1,True,0,0.6729798316955561
1659,pro,1,True,0,0.727304935455322
1660,pro,1,True,0,0.722286701202392
1661,pro,1,True,0,0.7140820026397701
1662,pro,1,True,0,0.693045377731323
1663,pro,1,True,0,0.695883750915527
1664,pro,1,True,0,0.708742618560791
1665,pro,1,True,0,0.683135271072387
1666,pro,1,True,0,0.6854591369628901
1667,pro,1,True,0,0.716527700424194
1668,pro,1,True,0,0.6727364063262941
1669,pro,1,True,0,0.692564964294433
1670,pro,1,True,0,0.84177565574646
1671,pro,1,True,0,0.7306225299835201
1672,pro,2,True,0,0.6698122024536131
1673,pro,2,True,0,0.632503509521484
1674,pro,1,True,0,0.65443730354309
1675,pro,5,False,2,0.620077610015869
1676,pro,1,True,0,0.726392984390258
1677,pro,1,True,0,0.651544332504272
1678,pro,2,True,0,0.6809835433959961
1679,pro,1,True,0,0.666750431060791
1680,pro,1,True,0,0.707888126373291
1681,pro,1,True,0,0.6786918640136711
1682,pro,3,True,0,0.7082664966583251
1683,pro,1,True,0,0.69288420677185
1684,pro,1,True,0,0.6912539005279541
1685,pro,2,True,0,0.668156623840332
1686,pro,1,True,0,0.6830918788909911
1687,pro,1,True,0,0.7068848609924311
1688,pro,2,True,0,0.6384844779968261
1689,pro,1,True,0,0.664652585983276
1690,pro,1,True,0,0.724497318267822
1691,pro,1,True,0,0.709197282791137
1692,pro,1,True,0,0.684780597686767
1693,pro,1,True,0,0.641914844512939
1694,pro,1,True,0,0.656479358673095
1695,pro,1,True,0,0.6358368396759031
1696,pro,5,False,1,0.09680771827697701
1697,pro,2,True,0,0.633102655410766
1698,pro,1,True,0,0.6476199626922601
1699,pro,1,True,0,0.638782262802124
1700,pro,1,True,0,0.6506295204162591
1701,pro,5,False,1,0.644181489944458
1702,pro,5,False,1,0.6535351276397701
1703,pro,1,True,0,0.6539592742919921
1704,pro,1,True,0,0.6556487083435051
1705,pro,1,True,0,0.7060661315917961
1706,pro,2,True,0,0.6840472221374511
1707,pro,5,False,1,0.631829500198364
1708,pro,1,True,0,0.6461360454559321
1709,pro,1,True,0,0.74270224571228
1710,pro,1,True,0,0.683850526809692
1711,pro,5,False,2,0.665970563888549
1712,pro,1,True,0,0.8111937046051021
1713,pro,1,True,0,0.662180662155151
1714,pro,1,True,0,0.6682608127593991
1715,pro,5,False,3,0.658396005630493
1716,pro,1,True,0,0.6781396865844721
1717,pro,1,True,0,0.727046728134155
1718,pro,1,True,0,0.6631758213043211
1719,pro,3,True,0,0.6441023349761961
1720,pro,2,True,0,0.6759064197540281
1721,pro,1,True,0,0.6877365112304681
1722,pro,2,True,0,0.6546807289123531
1723,pro,2,True,0,0.643124818801879
1724,pro,1,True,0,0.6600797176361081
1725,pro,1,True,0,0.6795184612274171
1726,pro,1,True,0,0.66131854057312
1727,pro,1,True,0,0.650902986526489
1728,pro,1,True,0,0.6570436954498291
1729,pro,5,False,1,0.661937475204467
1730,pro,1,True,0,0.6865851879119871
1731,pro,1,True,0,0.669787883758544
1732,pro,1,True,0,0.6901359558105461
1733,pro,2,True,0,0.64289379119873
1734,pro,1,True,0,0.7107183933258051
1735,pro,2,True,0,0.663604736328125
1736,pro,2,True,0,0.6669120788574211
1737,pro,1,True,0,0.66762089729309
1738,pro,2,True,0,0.630403041839599
1739,pro,1,True,0,0.652894973754882
1740,pro,2,True,0,0.681756973266601
1741,pro,1,True,0,0.6880111694335931
1742,pro,1,True,0,0.69586181640625
1743,pro,1,True,0,0.6825230121612541
1744,pro,1,True,0,0.664103031158447
1745,pro,1,True,0,0.656346321105957
1746,pro,3,True,0,0.668766975402832
1747,pro,1,True,0,0.6753237247467041
1748,pro,1,True,0,0.696460008621215
1749,pro,1,True,0,0.7043514251708981
1750,pro,1,True,0,0.668911695480346
1751,pro,1,True,0,0.65156602859497
1752,pro,4,True,0,0.6487131118774411
1753,pro,2,True,0,0.6636335849761961
1754,pro,1,True,0,0.681942224502563
1755,pro,1,True,0,0.6863803863525391
1756,pro,1,True,0,0.664397239685058
1757,pro,1,True,0,0.669774532318115
1758,pro,1,True,0,0.6571416854858391
1759,pro,1,True,0,0.6633193492889401
1760,pro,1,True,0,0.658263206481933
1761,pro,1,True,0,0.6484799385070801
1762,pro,2,True,0,0.689829587936401
1763,pro,1,True,0,0.690847635269165
1764,pro,1,True,0,0.676196336746215
1765,pro,1,True,0,0.66128134727478
1766,pro,1,True,0,0.6625406742095941
1767,pro,1,True,0,0.6977047920227051
1768,pro,1,True,0,0.657265424728393
1769,pro,1,True,0,0.6585814952850341
1770,pro,1,True,0,0.6683411598205561
1771,pro,1,True,0,0.6568965911865231
1772,pro,1,True,0,0.640005350112915
1773,pro,1,True,0,0.642688035964965
1774,pro,1,True,0,0.657170057296752
1775,pro,1,True,0,0.668300867080688
1776,pro,1,True,0,0.6871068477630611
1777,pro,2,True,0,0.72559118270874
1778,pro,1,True,0,0.6646344661712641
1779,pro,1,True,0,0.647914886474609
1780,pro,1,True,0,0.665218591690063
1781,pro,1,True,0,0.6620438098907471
1782,pro,1,True,0,0.670972108840942
1783,pro,2,True,0,0.66181993484497
1784,pro,1,True,0,0.666497707366943
1785,pro,1,True,0,0.6800632476806641
1786,pro,1,True,0,0.689527511596679
1787,pro,1,True,0,0.6772556304931641
1788,pro,1,True,0,0.672836780548095
1789,pro,1,True,0,0.6665155887603761
1790,pro,1,True,0,0.667460680007934
1791,pro,1,True,0,0.6415166854858391
1792,pro,1,True,0,0.651052951812744
1793,pro,1,True,0,0.6571800708770751
1794,pro,1,True,0,0.6588277816772461
1795,pro,5,False,3,0.6893432140350341
1796,pro,1,True,0,0.6964089870452881
1797,pro,1,True,0,0.6623928546905511
1798,pro,1,True,0,0.784289360046386
1799,pro,2,True,0,0.6620516777038571
1800,pro,1,True,0,0.6807169914245601
1801,pro,1,True,0,0.6705384254455561
1802,pro,1,True,0,0.665088891983032
1803,pro,1,True,0,0.661239862442016
1804,pro,1,True,0,0.678136587142944
1805,pro,1,True,0,0.6469984054565431
1806,pro,1,True,0,0.6788027286529541
1807,pro,1,True,0,0.651738882064819
1808,pro,2,True,0,0.6481723785400391
1809,pro,1,True,0,0.672379732131958
1810,pro,1,True,0,0.7039165496826171
1811,pro,1,True,0,0.690279483795166
1812,pro,1,True,0,0.666212320327758
1813,pro,1,True,0,0.671552181243896
1814,pro,1,True,0,0.6758513450622551
1815,pro,1,True,0,0.6775043010711671
1816,pro,5,False,1,0.669529438018798
1817,pro,1,True,0,0.6456251144409181
1818,pro,1,True,0,0.6573350429534911
1819,pro,1,True,0,0.651583671569824
1820,pro,1,True,0,0.644613981246948
1821,pro,1,True,0,0.6576356887817381
1822,pro,1,True,0,0.7022047042846681
1823,pro,1,True,0,0.672911643981933
1824,pro,1,True,0,0.657714128494262
1825,pro,1,True,0,0.6699390411376951
1826,pro,1,True,0,0.6539149284362791
1827,pro,1,True,0,0.673174858093261
1828,pro,1,True,0,0.6603212356567381
1829,pro,1,True,0,0.684921979904174
1830,pro,1,True,0,0.68475317955017
1831,pro,1,True,0,0.6895818710327141
1832,pro,1,True,0,0.6809427738189691
1833,pro,1,True,0,0.6707243919372551
1834,pro,1,True,0,0.679085254669189
1835,pro,1,True,0,0.649413585662841
1836,pro,1,True,0,0.6512567996978761
1837,pro,1,True,0,0.646497726440429
1838,pro,2,True,0,0.729599714279174
1839,pro,1,True,0,0.7021107673645021
1840,pro,1,True,0,0.659728288650512
1841,pro,1,True,0,0.6467151641845701
1842,pro,2,True,0,0.6735293865203851
1843,pro,1,True,0,0.68444275856018
1844,pro,1,True,0,0.67682671546936
1845,pro,1,True,0,0.679614543914794
1846,pro,2,True,0,0.6522307395935051
1847,pro,1,True,0,0.653085947036743
1848,pro,1,True,0,0.647057294845581
1849,pro,2,True,0,0.651249408721923
1850,pro,1,True,0,0.706145286560058
1851,pro,2,True,0,0.7135288715362541
1852,pro,2,True,0,0.657456636428833
1853,pro,1,True,0,0.6520664691925041
1854,pro,1,True,0,0.7030198574066161
1855,pro,1,True,0,0.670435190200805
1856,pro,1,True,0,0.7033553123474121
1857,pro,1,True,0,0.694423675537109
1858,pro,2,True,0,0.6867992877960201
1859,pro,1,True,0,0.6836800575256341
1860,pro,1,True,0,0.660008907318115
1861,pro,1,True,0,0.642913341522216
1862,pro,1,True,0,0.6831147670745851
1863,pro,1,True,0,0.647937774658203
1864,pro,1,True,0,0.662099838256835
1865,pro,1,True,0,0.6769604682922361
1866,pro,2,True,0,0.652312755584716
1867,pro,1,True,0,0.6560204029083251
1868,pro,1,True,0,0.68735671043396
1869,pro,1,True,0,0.6809117794036861
1870,pro,1,True,0,0.6861329078674311
1871,pro,1,True,0,0.6733076572418211
1872,pro,1,True,0,0.668916702270507
1873,pro,1,True,0,0.668226718902587
1874,pro,1,True,0,0.678158521652221
1875,pro,1,True,0,0.636870622634887
1876,pro,1,True,0,0.668967008590698
1877,pro,1,True,0,0.67811632156372
1878,pro,2,True,0,0.6983449459075921
1879,pro,5,True,0,0.669605255126953
1880,pro,1,True,0,0.645079851150512
1881,pro,1,True,0,0.683215856552124
1882,pro,1,True,0,0.669618606567382
1883,pro,2,True,0,0.686967372894287
1884,pro,1,True,0,0.680561304092407
1885,pro,1,True,0,0.6635777950286861
1886,pro,1,True,0,0.6436944007873531
1887,pro,1,True,0,0.6610009670257561
1888,pro,1,True,0,0.6918897628784181
1889,pro,1,True,0,0.684879779815673
1890,pro,1,True,0,0.673253059387207
1891,pro,1,True,0,0.6730296611785881
1892,pro,1,True,0,0.663018703460693
1893,pro,1,True,0,0.663920402526855
1894,pro,1,True,0,0.67187762260437
1895,pro,1,True,0,0.673242807388305
1896,pro,1,True,0,0.672914743423461
1897,pro,1,True,0,0.693202972412109
1898,pro,1,True,0,0.7548477649688721
1899,pro,1,True,0,0.662285566329956
1900,pro,1,True,0,0.677445650100708
1901,pro,1,True,0,0.667724609375
1902,pro,1,True,0,0.6654834747314451
1903,pro,1,True,0,0.685798168182373
1904,pro,5,False,1,0.097777128219604
1905,pro,2,True,0,0.66656756401062
1906,pro,1,True,0,0.684871912002563
1907,pro,2,True,0,0.661359310150146
1908,pro,2,True,0,0.690228939056396
1909,pro,1,True,0,0.693913221359252
1910,pro,1,True,0,0.6957759857177731
1911,pro,1,True,0,0.691902637481689
1912,pro,1,True,0,0.713986158370971
1913,pro,1,True,0,0.732413291931152
1914,pro,1,True,0,0.6960062980651851
1915,pro,2,True,0,0.6890125274658201
1916,pro,1,True,0,0.657073974609375
1917,pro,2,True,0,0.656540393829345
1918,pro,1,True,0,0.6696035861968991
1919,pro,1,True,0,0.651546239852905
1920,pro,1,True,0,0.6800682544708251
1921,pro,2,True,0,0.691773891448974
1922,pro,2,True,0,0.7049906253814691
1923,pro,2,True,0,0.663376092910766
1924,pro,2,True,0,0.678035736083984
1925,pro,1,True,0,0.6720027923583981
1926,pro,2,True,0,0.6486909389495851
1927,pro,2,True,0,0.6612589359283441
1928,pro,1,True,0,0.6566035747528071
1929,pro,2,True,0,0.6842024326324461
1930,pro,1,True,0,0.6694703102111811
1931,pro,2,True,0,0.6567358970642091
1932,pro,2,True,0,0.64004111289978
1933,pro,2,True,0,0.713800430297851
1934,pro,2,True,0,0.6881334781646721
1935,pro,2,True,0,0.708836078643798
1936,pro,2,True,0,0.708853483200073
1937,pro,1,True,0,0.737306833267211
1938,pro,1,True,0,0.703759908676147
1939,pro,1,True,0,0.7209844589233391
1940,pro,2,True,0,0.6946945190429681
1941,pro,2,True,0,0.710437536239624
1942,pro,1,True,0,0.755719423294067
1943,pro,1,True,0,0.727516412734985
1944,pro,1,True,0,0.747605085372924
1945,pro,2,True,0,0.733847141265869
1946,pro,1,True,0,0.7759263515472411
1947,pro,2,True,0,0.734773635864257
1948,pro,1,True,0,0.7502164840698241
1949,pro,2,True,0,0.696888208389282
1950,pro,3,True,0,0.6934516429901121
1951,pro,1,True,0,0.7900705337524411
1952,pro,1,True,0,0.7488934993743891
1953,pro,2,True,0,0.693533897399902
1954,pro,2,True,0,0.743898153305053
1955,pro,1,True,0,0.6975324153900141
1956,pro,1,True,0,0.7200901508331291
1957,pro,2,True,0,0.704283475875854
1958,pro,1,True,0,0.7495121955871581
1959,pro,2,True,0,0.7411422729492181
1960,pro,2,True,0,0.6860110759735101
1961,pro,1,True,0,0.685466289520263
1962,pro,2,True,0,0.694764614105224
1963,pro,2,True,0,0.688634634017944
1964,pro,1,True,0,0.74194598197937
1965,pro,1,True,0,0.679975509643554
1966,pro,2,True,0,0.6721336841583251
1967,pro,2,True,0,0.670284748077392
1968,pro,1,True,0,0.6862185001373291
1969,pro,1,True,0,0.811342477798461
1970,pro,1,True,0,0.719412565231323
1971,pro,1,True,0,0.7106745243072511
1972,pro,2,True,0,0.6782488822937011
1973,pro,1,True,0,0.689450025558471
1974,pro,1,True,0,0.686250209808349
1975,pro,1,True,0,0.708192586898803
1976,pro,1,True,0,0.7137370109558101
1977,pro,1,True,0,0.699617385864257
1978,pro,1,True,0,0.7150797843933101
1979,pro,1,True,0,0.6725947856903071
1980,pro,1,True,0,0.724023342132568
1981,pro,2,True,0,0.7056417465209961
1982,pro,1,True,0,0.693156242370605
1983,pro,5,False,1,0.6606564521789551
1984,pro,1,True,0,0.704495429992675
1985,pro,5,False,1,0.678907871246337
1986,pro,5,False,1,0.67763352394104
1987,pro,1,True,0,0.70075511932373
1988,pro,1,True,0,0.6667788028717041
1989,pro,5,False,1,0.655378103256225
1990,pro,5,False,1,0.674826860427856
1991,pro,1,True,0,0.6978328227996821
1992,pro,1,True,0,0.684852600097656
1993,pro,5,False,1,0.7520925998687741
1994,pro,2,True,0,0.8053379058837891
1995,pro,1,True,0,0.7442860603332521
1996,pro,1,True,0,0.7437138557434081
1997,pro,1,True,0,0.722150564193725
1998,pro,1,True,0,0.71016788482666
1999,pro,2,True,0,0.733739614486694
2000,pro,1,True,0,0.7102339267730711
2001,pro,1,True,0,0.7853960990905761
2002,pro,1,True,0,0.7063713073730461
2003,pro,1,True,0,0.713650465011596
2004,pro,1,True,0,0.69931960105896
2005,pro,1,True,0,0.71187138557434
2006,pro,1,True,0,0.763172388076782
2007,pro,1,True,0,0.7431123256683351
2008,pro,1,True,0,0.6899535655975341
2009,pro,1,True,0,0.6967229843139641
2010,pro,1,True,0,0.697373628616333
2011,pro,1,True,0,0.707494020462036
2012,pro,1,True,0,0.7091703414916991
2013,pro,1,True,0,0.7393529415130611
2014,pro,1,True,0,0.6860721111297601
2015,pro,2,True,0,0.73431658744812
2016,pro,1,True,0,0.7176985740661621
2017,pro,1,True,0,0.719697952270507
2018,pro,1,True,0,0.7416698932647701
2019,pro,1,True,0,0.693106889724731
2020,pro,1,True,0,0.6974024772644041
2021,pro,1,True,0,0.692967891693115
2022,pro,2,True,0,0.685062885284423
