workflow_id,condition,n_errors,n_kinds,passes_actionlint
immutable-js/immutable-js/.github/workflows/ci.yml/d37532ef3efbbe61c2a531b2d141dddf76e8a4e5,flash,1.0,1.0,False
infiniflow/ragflow/.github/workflows/tests.yml/64429578da1e7780aebf67c26746172ddcaea205,gold,3.0,2.0,False
infiniflow/ragflow/.github/workflows/tests.yml/64429578da1e7780aebf67c26746172ddcaea205,pro,3.0,2.0,False
infiniflow/ragflow/.github/workflows/tests.yml/64429578da1e7780aebf67c26746172ddcaea205,flash,4.0,4.0,False
influxdata/influxdb/.github/workflows/semantic.yml/438eadc879be677dba101cc0cb836b1e587cd87f,gold,0.0,0.0,True
influxdata/influxdb/.github/workflows/semantic.yml/438eadc879be677dba101cc0cb836b1e587cd87f,pro,0.0,0.0,True
influxdata/influxdb/.github/workflows/semantic.yml/438eadc879be677dba101cc0cb836b1e587cd87f,flash,0.0,0.0,True
jaredpalmer/formik/.github/workflows/ci.yml/5edbd856a13b3a61449b13d4e453c15bd543a177,gold,0.0,0.0,True
jaredpalmer/formik/.github/workflows/ci.yml/5edbd856a13b3a61449b13d4e453c15bd543a177,pro,1.0,1.0,False
jaredpalmer/formik/.github/workflows/ci.yml/5edbd856a13b3a61449b13d4e453c15bd543a177,flash,0.0,0.0,True
jax-ml/jax/.github/workflows/numpy_nightly.yml/13ca7002b0f5197b7c7e2a8d11a6a9490d4a9ef0,gold,12.0,3.0,False
jax-ml/jax/.github/workflows/numpy_nightly.yml/13ca7002b0f5197b7c7e2a8d11a6a9490d4a9ef0,pro,13.0,4.0,False
jax-ml/jax/.github/workflows/numpy_nightly.yml/13ca7002b0f5197b7c7e2a8d11a6a9490d4a9ef0,flash,18.0,4.0,False
jaywcjlove/awesome-mac/.github/workflows/ci.yml/64389d88bb1d225246d2a1be148a16f7ab2807dc,gold,0.0,0.0,True
jaywcjlove/awesome-mac/.github/workflows/ci.yml/64389d88bb1d225246d2a1be148a16f7ab2807dc,pro,0.0,0.0,True
jaywcjlove/awesome-mac/.github/workflows/ci.yml/64389d88bb1d225246d2a1be148a16f7ab2807dc,flash,0.0,0.0,True
jellyfin/jellyfin/.github/workflows/codeql-analysis.yml/a597673929bb88a7ecb640ec21f28e9b068549ab,gold,1.0,1.0,False
jellyfin/jellyfin/.github/workflows/codeql-analysis.yml/a597673929bb88a7ecb640ec21f28e9b068549ab,pro,6.0,3.0,False
jellyfin/jellyfin/.github/workflows/codeql-analysis.yml/a597673929bb88a7ecb640ec21f28e9b068549ab,flash,7.0,2.0,False
jesseduffield/lazydocker/.github/workflows/cd.yml/31435c68f52e96eea2045ade447f1ef4ba0c9445,gold,12.0,1.0,False
jesseduffield/lazydocker/.github/workflows/cd.yml/31435c68f52e96eea2045ade447f1ef4ba0c9445,pro,0.0,0.0,True
jesseduffield/lazydocker/.github/workflows/cd.yml/31435c68f52e96eea2045ade447f1ef4ba0c9445,flash,4.0,1.0,False
jesseduffield/lazygit/.github/workflows/check-required-label.yml/0f785c434a990cbbc84a49fb36cfeccd1c14a647,gold,0.0,0.0,True
jesseduffield/lazygit/.github/workflows/check-required-label.yml/0f785c434a990cbbc84a49fb36cfeccd1c14a647,pro,1.0,1.0,False
jesseduffield/lazygit/.github/workflows/check-required-label.yml/0f785c434a990cbbc84a49fb36cfeccd1c14a647,flash,3.0,3.0,False
jestjs/jest/.github/workflows/nodejs.yml/bba72c149f09f0124c33e80ad2a11c54893a3548,gold,0.0,0.0,True
jestjs/jest/.github/workflows/nodejs.yml/bba72c149f09f0124c33e80ad2a11c54893a3548,pro,2.0,2.0,False
jestjs/jest/.github/workflows/nodejs.yml/bba72c149f09f0124c33e80ad2a11c54893a3548,flash,6.0,3.0,False
jgm/pandoc/.github/workflows/benchmark.yml/e6db2780613ccc102bd14f455463455c8fc3767d,gold,5.0,2.0,False
jgm/pandoc/.github/workflows/benchmark.yml/e6db2780613ccc102bd14f455463455c8fc3767d,pro,1.0,1.0,False
jgm/pandoc/.github/workflows/benchmark.yml/e6db2780613ccc102bd14f455463455c8fc3767d,flash,9.0,3.0,False
jgraph/drawio-desktop/.github/workflows/electron-builder-win.yml/d2655e4f945206480afa8c0227c48862568deee1,gold,1.0,1.0,False
jgraph/drawio-desktop/.github/workflows/electron-builder-win.yml/d2655e4f945206480afa8c0227c48862568deee1,pro,0.0,0.0,True
jgraph/drawio-desktop/.github/workflows/electron-builder-win.yml/d2655e4f945206480afa8c0227c48862568deee1,flash,1.0,1.0,False
jqlang/jq/.github/workflows/ci.yml/44a0f3448aac8e4f3a5d34ba9db6f325d9c2a8e0,gold,0.0,0.0,True
jqlang/jq/.github/workflows/ci.yml/44a0f3448aac8e4f3a5d34ba9db6f325d9c2a8e0,pro,1.0,1.0,False
jqlang/jq/.github/workflows/ci.yml/44a0f3448aac8e4f3a5d34ba9db6f325d9c2a8e0,flash,2.0,1.0,False
jquery/jquery/.github/workflows/browserstack.yml/dfc693ea25fe85e5f29da23752b0c7c8d285fbf0,gold,0.0,0.0,True
jquery/jquery/.github/workflows/browserstack.yml/dfc693ea25fe85e5f29da23752b0c7c8d285fbf0,pro,1.0,1.0,False
jquery/jquery/.github/workflows/browserstack.yml/dfc693ea25fe85e5f29da23752b0c7c8d285fbf0,flash,2.0,1.0,False
juanfont/headscale/.github/workflows/check-generated.yml/a058bf3cd37a2544ee00845b7abd7137e49f6843,gold,1.0,1.0,False
juanfont/headscale/.github/workflows/check-generated.yml/a058bf3cd37a2544ee00845b7abd7137e49f6843,pro,4.0,2.0,False
juanfont/headscale/.github/workflows/check-generated.yml/a058bf3cd37a2544ee00845b7abd7137e49f6843,flash,2.0,1.0,False
JuliaLang/julia/.github/workflows/PrAssignee.yml/8ac92910eb4d92f7b31f024ee6eff6f7dd5de748,gold,0.0,0.0,True
JuliaLang/julia/.github/workflows/PrAssignee.yml/8ac92910eb4d92f7b31f024ee6eff6f7dd5de748,pro,0.0,0.0,True
JuliaLang/julia/.github/workflows/PrAssignee.yml/8ac92910eb4d92f7b31f024ee6eff6f7dd5de748,flash,1.0,1.0,False
jumpserver/jumpserver/.github/workflows/llm-code-review.yml/8f1322445482786b4f1a050829596fcdf87549ab,gold,16.0,3.0,False
jumpserver/jumpserver/.github/workflows/llm-code-review.yml/8f1322445482786b4f1a050829596fcdf87549ab,pro,2.0,2.0,False
jumpserver/jumpserver/.github/workflows/llm-code-review.yml/8f1322445482786b4f1a050829596fcdf87549ab,flash,3.0,2.0,False
junegunn/fzf/.github/workflows/codeql-analysis.yml/d110372f99fe4cc905f7dea19f8f2eb4ee593c7b,gold,0.0,0.0,True
junegunn/fzf/.github/workflows/codeql-analysis.yml/d110372f99fe4cc905f7dea19f8f2eb4ee593c7b,pro,0.0,0.0,True
junegunn/fzf/.github/workflows/codeql-analysis.yml/d110372f99fe4cc905f7dea19f8f2eb4ee593c7b,flash,0.0,0.0,True
kamranahmedse/developer-roadmap/.github/workflows/sync-content-to-repo.yml/87280b4c9e41eb648900913e64d86dd781ca6c87,gold,1.0,1.0,False
kamranahmedse/developer-roadmap/.github/workflows/sync-content-to-repo.yml/87280b4c9e41eb648900913e64d86dd781ca6c87,pro,1.0,1.0,False
kamranahmedse/developer-roadmap/.github/workflows/sync-content-to-repo.yml/87280b4c9e41eb648900913e64d86dd781ca6c87,flash,4.0,2.0,False
keras-team/keras/.github/workflows/actions.yml/4d370a53fa3c661c740d5ef6a13f467344fef143,gold,0.0,0.0,True
keras-team/keras/.github/workflows/actions.yml/4d370a53fa3c661c740d5ef6a13f467344fef143,pro,2.0,1.0,False
keras-team/keras/.github/workflows/actions.yml/4d370a53fa3c661c740d5ef6a13f467344fef143,flash,0.0,0.0,True
khoj-ai/khoj/.github/workflows/run_evals.yml/7c0fd71bfd2803f40b1c39937748b4ab67108c28,gold,25.0,3.0,False
khoj-ai/khoj/.github/workflows/run_evals.yml/7c0fd71bfd2803f40b1c39937748b4ab67108c28,pro,8.0,5.0,False
khoj-ai/khoj/.github/workflows/run_evals.yml/7c0fd71bfd2803f40b1c39937748b4ab67108c28,flash,2.0,2.0,False
koajs/koa/.github/workflows/node.js.yml/be3e8b68ab58d469f0f450284528dbef32e2d7ba,gold,0.0,0.0,True
koajs/koa/.github/workflows/node.js.yml/be3e8b68ab58d469f0f450284528dbef32e2d7ba,pro,0.0,0.0,True
koajs/koa/.github/workflows/node.js.yml/be3e8b68ab58d469f0f450284528dbef32e2d7ba,flash,0.0,0.0,True
koalaman/shellcheck/.github/workflows/build.yml/b9b6975bfa8d57dc5c332587f5e46aec0ea9fb74,gold,0.0,0.0,True
koalaman/shellcheck/.github/workflows/build.yml/b9b6975bfa8d57dc5c332587f5e46aec0ea9fb74,pro,0.0,0.0,True
koalaman/shellcheck/.github/workflows/build.yml/b9b6975bfa8d57dc5c332587f5e46aec0ea9fb74,flash,0.0,0.0,True
Kong/kong/.github/workflows/release.yml/93e25a733f1457bef56abc18f31934a00bd04f5f,gold,5.0,3.0,False
Kong/kong/.github/workflows/release.yml/93e25a733f1457bef56abc18f31934a00bd04f5f,pro,5.0,3.0,False
Kong/kong/.github/workflows/release.yml/93e25a733f1457bef56abc18f31934a00bd04f5f,flash,11.0,5.0,False
kovidgoyal/kitty/.github/workflows/codeql-analysis.yml/677f154f03d704f6904dd144f75be6302f6c8326,gold,2.0,1.0,False
kovidgoyal/kitty/.github/workflows/codeql-analysis.yml/677f154f03d704f6904dd144f75be6302f6c8326,pro,5.0,1.0,False
kovidgoyal/kitty/.github/workflows/codeql-analysis.yml/677f154f03d704f6904dd144f75be6302f6c8326,flash,6.0,2.0,False
krahets/hello-algo/.github/workflows/swift.yml/e81c9a85b50b2fc65bdc5647ec1ee04bc734a59d,gold,5.0,2.0,False
krahets/hello-algo/.github/workflows/swift.yml/e81c9a85b50b2fc65bdc5647ec1ee04bc734a59d,pro,0.0,0.0,True
krahets/hello-algo/.github/workflows/swift.yml/e81c9a85b50b2fc65bdc5647ec1ee04bc734a59d,flash,0.0,0.0,True
krtirtho/spotube/.github/workflows/pr-lint.yml/792f702f9ebf92114945925f7eb1ee41ce222883,gold,0.0,0.0,True
krtirtho/spotube/.github/workflows/pr-lint.yml/792f702f9ebf92114945925f7eb1ee41ce222883,pro,1.0,1.0,False
krtirtho/spotube/.github/workflows/pr-lint.yml/792f702f9ebf92114945925f7eb1ee41ce222883,flash,3.0,2.0,False
kubernetes/minikube/.github/workflows/lint.yml/95fc5e54784e5ca03d04dab1a6d0f46771f216fa,gold,1.0,1.0,False
kubernetes/minikube/.github/workflows/lint.yml/95fc5e54784e5ca03d04dab1a6d0f46771f216fa,pro,46.0,4.0,False
kubernetes/minikube/.github/workflows/lint.yml/95fc5e54784e5ca03d04dab1a6d0f46771f216fa,flash,65.0,5.0,False
labstack/echo/.github/workflows/checks.yml/abecadcbdc38dfc5e0d7666243d533c85cca7597,gold,2.0,1.0,False
labstack/echo/.github/workflows/checks.yml/abecadcbdc38dfc5e0d7666243d533c85cca7597,pro,0.0,0.0,True
labstack/echo/.github/workflows/checks.yml/abecadcbdc38dfc5e0d7666243d533c85cca7597,flash,0.0,0.0,True
LadybirdBrowser/ladybird/.github/workflows/js-benchmarks.yml/2752e01fe7d667932ec5a88e7feeb9733f3f9d41,gold,6.0,2.0,False
LadybirdBrowser/ladybird/.github/workflows/js-benchmarks.yml/2752e01fe7d667932ec5a88e7feeb9733f3f9d41,pro,6.0,1.0,False
LadybirdBrowser/ladybird/.github/workflows/js-benchmarks.yml/2752e01fe7d667932ec5a88e7feeb9733f3f9d41,flash,10.0,2.0,False
langchain-ai/langchain/.github/workflows/api_doc_build.yml/c38ea7a06950153066f7cd85d323d76d327c1a33,gold,1.0,1.0,False
langchain-ai/langchain/.github/workflows/api_doc_build.yml/c38ea7a06950153066f7cd85d323d76d327c1a33,pro,8.0,1.0,False
langchain-ai/langchain/.github/workflows/api_doc_build.yml/c38ea7a06950153066f7cd85d323d76d327c1a33,flash,10.0,3.0,False
langgenius/dify/.github/workflows/autofix.yml/bb33335dd414f7419f9e1e2af4dd4713234be11c,gold,5.0,3.0,False
langgenius/dify/.github/workflows/autofix.yml/bb33335dd414f7419f9e1e2af4dd4713234be11c,pro,1.0,1.0,False
langgenius/dify/.github/workflows/autofix.yml/bb33335dd414f7419f9e1e2af4dd4713234be11c,flash,4.0,2.0,False
lapce/lapce/.github/workflows/release.yml/5d03238a53c2c403a8c3ed694c8ec36bbf0dc923,gold,0.0,0.0,True
lapce/lapce/.github/workflows/release.yml/5d03238a53c2c403a8c3ed694c8ec36bbf0dc923,pro,5.0,1.0,False
lapce/lapce/.github/workflows/release.yml/5d03238a53c2c403a8c3ed694c8ec36bbf0dc923,flash,3.0,2.0,False
laravel/framework/.github/workflows/tests.yml/6fd2eda78aee64274ad66140afcaadbf88c034b1,gold,1.0,1.0,False
laravel/framework/.github/workflows/tests.yml/6fd2eda78aee64274ad66140afcaadbf88c034b1,pro,6.0,2.0,False
laravel/framework/.github/workflows/tests.yml/6fd2eda78aee64274ad66140afcaadbf88c034b1,flash,16.0,2.0,False
laravel/laravel/.github/workflows/tests.yml/ea6e4097f5a8c32652794f0b42cd7e2962949a71,gold,0.0,0.0,True
laravel/laravel/.github/workflows/tests.yml/ea6e4097f5a8c32652794f0b42cd7e2962949a71,pro,0.0,0.0,True
laravel/laravel/.github/workflows/tests.yml/ea6e4097f5a8c32652794f0b42cd7e2962949a71,flash,0.0,0.0,True
layui/layui/.github/workflows/release-npm.yml/246722e71cffb6f0eb69e3ff8b26fd63af73fef6,gold,0.0,0.0,True
layui/layui/.github/workflows/release-npm.yml/246722e71cffb6f0eb69e3ff8b26fd63af73fef6,pro,9.0,2.0,False
layui/layui/.github/workflows/release-npm.yml/246722e71cffb6f0eb69e3ff8b26fd63af73fef6,flash,3.0,2.0,False
leaflet/leaflet/.github/workflows/main.yml/2f70965ae7c80bc3a895f9cd1d5d9d2324d175a1,gold,0.0,0.0,True
leaflet/leaflet/.github/workflows/main.yml/2f70965ae7c80bc3a895f9cd1d5d9d2324d175a1,pro,0.0,0.0,True
leaflet/leaflet/.github/workflows/main.yml/2f70965ae7c80bc3a895f9cd1d5d9d2324d175a1,flash,0.0,0.0,True
leonardomso/33-js-concepts/.github/workflows/action.yml/3476c8001e78db7239e2026d3f241fbd24c13fc0,gold,0.0,0.0,True
leonardomso/33-js-concepts/.github/workflows/action.yml/3476c8001e78db7239e2026d3f241fbd24c13fc0,pro,0.0,0.0,True
leonardomso/33-js-concepts/.github/workflows/action.yml/3476c8001e78db7239e2026d3f241fbd24c13fc0,flash,0.0,0.0,True
lerna/lerna/.github/workflows/other-node-versions.yml/fc094da83472a703ba67f1b0ad0f6e14eb2ee57e,gold,0.0,0.0,True
lerna/lerna/.github/workflows/other-node-versions.yml/fc094da83472a703ba67f1b0ad0f6e14eb2ee57e,pro,0.0,0.0,True
lerna/lerna/.github/workflows/other-node-versions.yml/fc094da83472a703ba67f1b0ad0f6e14eb2ee57e,flash,1.0,1.0,False
Lightning-AI/pytorch-lightning/.github/workflows/ci-lite-test-full.yml/291dc1b61553813bc8057995d91c963fc77bc1f2,gold,5.0,3.0,False
Lightning-AI/pytorch-lightning/.github/workflows/ci-lite-test-full.yml/291dc1b61553813bc8057995d91c963fc77bc1f2,pro,11.0,3.0,False
Lightning-AI/pytorch-lightning/.github/workflows/ci-lite-test-full.yml/291dc1b61553813bc8057995d91c963fc77bc1f2,flash,23.0,6.0,False
lllyasviel/Fooocus/.github/workflows/build_container.yml/12dc2396f6077a2eb3c6868a258184952ba2edcf,gold,0.0,0.0,True
lllyasviel/Fooocus/.github/workflows/build_container.yml/12dc2396f6077a2eb3c6868a258184952ba2edcf,pro,0.0,0.0,True
lllyasviel/Fooocus/.github/workflows/build_container.yml/12dc2396f6077a2eb3c6868a258184952ba2edcf,flash,0.0,0.0,True
lm-sys/FastChat/.github/workflows/python-package.yml/7d6126125232dd4f1fe7270476b6ef691a1c9930,gold,2.0,1.0,False
lm-sys/FastChat/.github/workflows/python-package.yml/7d6126125232dd4f1fe7270476b6ef691a1c9930,pro,0.0,0.0,True
lm-sys/FastChat/.github/workflows/python-package.yml/7d6126125232dd4f1fe7270476b6ef691a1c9930,flash,0.0,0.0,True
lobehub/lobe-chat/.github/workflows/claude.yml/dbc4b1083708e42381e0653b2cb89f4d4da984d6,gold,16.0,3.0,False
lobehub/lobe-chat/.github/workflows/claude.yml/dbc4b1083708e42381e0653b2cb89f4d4da984d6,pro,8.0,3.0,False
lobehub/lobe-chat/.github/workflows/claude.yml/dbc4b1083708e42381e0653b2cb89f4d4da984d6,flash,10.0,3.0,False
localsend/localsend/.github/workflows/ci.yml/1b32ad4376ca06999cde65cf9222f13ed45c3bfa,gold,6.0,2.0,False
localsend/localsend/.github/workflows/ci.yml/1b32ad4376ca06999cde65cf9222f13ed45c3bfa,pro,6.0,2.0,False
localsend/localsend/.github/workflows/ci.yml/1b32ad4376ca06999cde65cf9222f13ed45c3bfa,flash,6.0,2.0,False
localstack/localstack/.github/workflows/asf-updates.yml/b9dece12e54118fa89e39b03adbd8002ec3c5511,gold,5.0,2.0,False
localstack/localstack/.github/workflows/asf-updates.yml/b9dece12e54118fa89e39b03adbd8002ec3c5511,pro,15.0,4.0,False
localstack/localstack/.github/workflows/asf-updates.yml/b9dece12e54118fa89e39b03adbd8002ec3c5511,flash,21.0,4.0,False
logseq/logseq/.github/workflows/build-ios-release.yml/66e7a80fd01d375f613d3f0c176223feed90379a,gold,16.0,2.0,False
logseq/logseq/.github/workflows/build-ios-release.yml/66e7a80fd01d375f613d3f0c176223feed90379a,pro,12.0,4.0,False
logseq/logseq/.github/workflows/build-ios-release.yml/66e7a80fd01d375f613d3f0c176223feed90379a,flash,6.0,2.0,False
louislam/uptime-kuma/.github/workflows/pr-reply.yml/92f2484a8d9dbce171efad6eafe922e95bb2e83d,gold,7.0,3.0,False
louislam/uptime-kuma/.github/workflows/pr-reply.yml/92f2484a8d9dbce171efad6eafe922e95bb2e83d,pro,3.0,2.0,False
louislam/uptime-kuma/.github/workflows/pr-reply.yml/92f2484a8d9dbce171efad6eafe922e95bb2e83d,flash,1.0,1.0,False
lovell/sharp/.github/workflows/ci.yml/e59e14688707215233bfb11e46cb9b58b2705d04,gold,0.0,0.0,True
lovell/sharp/.github/workflows/ci.yml/e59e14688707215233bfb11e46cb9b58b2705d04,pro,3.0,1.0,False
lovell/sharp/.github/workflows/ci.yml/e59e14688707215233bfb11e46cb9b58b2705d04,flash,2.0,1.0,False
lutzroeder/netron/.github/workflows/publish.yml/5078f06adc2b80421992d2e0be9e4ca6db237866,gold,1.0,1.0,False
lutzroeder/netron/.github/workflows/publish.yml/5078f06adc2b80421992d2e0be9e4ca6db237866,pro,0.0,0.0,True
lutzroeder/netron/.github/workflows/publish.yml/5078f06adc2b80421992d2e0be9e4ca6db237866,flash,0.0,0.0,True
lyswhut/lx-music-desktop/.github/workflows/eslint.yml/028bf5919dcda94abb3b7a6ecc3fc15ed21f7fec,gold,0.0,0.0,True
lyswhut/lx-music-desktop/.github/workflows/eslint.yml/028bf5919dcda94abb3b7a6ecc3fc15ed21f7fec,pro,2.0,1.0,False
lyswhut/lx-music-desktop/.github/workflows/eslint.yml/028bf5919dcda94abb3b7a6ecc3fc15ed21f7fec,flash,1.0,1.0,False
makeplane/plane/.github/workflows/pull-request-build-lint-web-apps.yml/57479f45544d654370e7b8b1ecc25587942de583,gold,0.0,0.0,True
makeplane/plane/.github/workflows/pull-request-build-lint-web-apps.yml/57479f45544d654370e7b8b1ecc25587942de583,pro,1.0,1.0,False
makeplane/plane/.github/workflows/pull-request-build-lint-web-apps.yml/57479f45544d654370e7b8b1ecc25587942de583,flash,2.0,1.0,False
manimcommunity/manim/.github/workflows/ci.yml/731b9468bbadb3bf7c642005ce71467684adc1dd,gold,2.0,1.0,False
manimcommunity/manim/.github/workflows/ci.yml/731b9468bbadb3bf7c642005ce71467684adc1dd,pro,0.0,0.0,True
manimcommunity/manim/.github/workflows/ci.yml/731b9468bbadb3bf7c642005ce71467684adc1dd,flash,3.0,1.0,False
mantinedev/mantine/.github/workflows/pull_request.yml/f3831719f28762c9398940b8571187477844c572,gold,0.0,0.0,True
mantinedev/mantine/.github/workflows/pull_request.yml/f3831719f28762c9398940b8571187477844c572,pro,0.0,0.0,True
mantinedev/mantine/.github/workflows/pull_request.yml/f3831719f28762c9398940b8571187477844c572,flash,0.0,0.0,True
markedjs/marked/.github/workflows/tests.yml/0c561f34590d392eaa9bf219aec1d34aab985c92,gold,0.0,0.0,True
markedjs/marked/.github/workflows/tests.yml/0c561f34590d392eaa9bf219aec1d34aab985c92,pro,0.0,0.0,True
markedjs/marked/.github/workflows/tests.yml/0c561f34590d392eaa9bf219aec1d34aab985c92,flash,0.0,0.0,True
mastodon/mastodon/.github/workflows/build-security.yml/812a13142371441fb4510a0d8862ee413f3b98c5,gold,3.0,1.0,False
mastodon/mastodon/.github/workflows/build-security.yml/812a13142371441fb4510a0d8862ee413f3b98c5,pro,1.0,1.0,False
mastodon/mastodon/.github/workflows/build-security.yml/812a13142371441fb4510a0d8862ee413f3b98c5,flash,11.0,4.0,False
maybe-finance/maybe/.github/workflows/ci.yml/99de24ac70b552616b9578d39df2f84e876e33c8,gold,0.0,0.0,True
maybe-finance/maybe/.github/workflows/ci.yml/99de24ac70b552616b9578d39df2f84e876e33c8,pro,0.0,0.0,True
maybe-finance/maybe/.github/workflows/ci.yml/99de24ac70b552616b9578d39df2f84e876e33c8,flash,0.0,0.0,True
meilisearch/meilisearch/.github/workflows/update-cargo-toml-version.yml/55853815a53d750e34801d33dd31463f6327b31c,gold,21.0,3.0,False
meilisearch/meilisearch/.github/workflows/update-cargo-toml-version.yml/55853815a53d750e34801d33dd31463f6327b31c,pro,17.0,4.0,False
meilisearch/meilisearch/.github/workflows/update-cargo-toml-version.yml/55853815a53d750e34801d33dd31463f6327b31c,flash,20.0,5.0,False
mem0ai/mem0/.github/workflows/ci.yml/ac689864042e02bd948109d7fd82eb1339e08bbf,gold,12.0,1.0,False
mem0ai/mem0/.github/workflows/ci.yml/ac689864042e02bd948109d7fd82eb1339e08bbf,pro,0.0,0.0,True
mem0ai/mem0/.github/workflows/ci.yml/ac689864042e02bd948109d7fd82eb1339e08bbf,flash,1.0,1.0,False
mendableai/firecrawl/.github/workflows/publish-python-sdk.yml/aea634ae2223ae7e2237120fae4b8c70f743d054,gold,1.0,1.0,False
mendableai/firecrawl/.github/workflows/publish-python-sdk.yml/aea634ae2223ae7e2237120fae4b8c70f743d054,pro,2.0,2.0,False
mendableai/firecrawl/.github/workflows/publish-python-sdk.yml/aea634ae2223ae7e2237120fae4b8c70f743d054,flash,1.0,1.0,False
mermaid-js/mermaid/.github/workflows/e2e-timings.yml/c6e1271ef799983bb5756c25d96012654cedb9de,gold,0.0,0.0,True
mermaid-js/mermaid/.github/workflows/e2e-timings.yml/c6e1271ef799983bb5756c25d96012654cedb9de,pro,3.0,1.0,False
mermaid-js/mermaid/.github/workflows/e2e-timings.yml/c6e1271ef799983bb5756c25d96012654cedb9de,flash,5.0,3.0,False
meteor/meteor/.github/workflows/label.yml/9b98ee5553eb6320633273813b03f30d814b1c49,gold,10.0,4.0,False
meteor/meteor/.github/workflows/label.yml/9b98ee5553eb6320633273813b03f30d814b1c49,pro,2.0,2.0,False
meteor/meteor/.github/workflows/label.yml/9b98ee5553eb6320633273813b03f30d814b1c49,flash,1.0,1.0,False
microsoft/AI-For-Beginners/.github/workflows/co-op-translator.yml/ee8462ad882cb280d902c55a7c22a9d943a3d4d6,gold,2.0,1.0,False
microsoft/AI-For-Beginners/.github/workflows/co-op-translator.yml/ee8462ad882cb280d902c55a7c22a9d943a3d4d6,pro,0.0,0.0,True
microsoft/AI-For-Beginners/.github/workflows/co-op-translator.yml/ee8462ad882cb280d902c55a7c22a9d943a3d4d6,flash,1.0,1.0,False
microsoft/autogen/.github/workflows/docs.yml/acb36cc75680d233c3aa931f85234b0b6a30563a,gold,8.0,2.0,False
microsoft/autogen/.github/workflows/docs.yml/acb36cc75680d233c3aa931f85234b0b6a30563a,pro,3.0,3.0,False
microsoft/autogen/.github/workflows/docs.yml/acb36cc75680d233c3aa931f85234b0b6a30563a,flash,11.0,3.0,False
microsoft/calculator/.github/workflows/action-ci.yml/3c583676fb848ebf0c8c8d7e171ed8cc5b7d78b0,gold,0.0,0.0,True
microsoft/calculator/.github/workflows/action-ci.yml/3c583676fb848ebf0c8c8d7e171ed8cc5b7d78b0,pro,0.0,0.0,True
microsoft/calculator/.github/workflows/action-ci.yml/3c583676fb848ebf0c8c8d7e171ed8cc5b7d78b0,flash,0.0,0.0,True
microsoft/Data-Science-For-Beginners/.github/workflows/co-op-translator.yml/95857cae78434cfa0e7ba3308101a1f49052073a,gold,2.0,1.0,False
microsoft/Data-Science-For-Beginners/.github/workflows/co-op-translator.yml/95857cae78434cfa0e7ba3308101a1f49052073a,pro,0.0,0.0,True
microsoft/Data-Science-For-Beginners/.github/workflows/co-op-translator.yml/95857cae78434cfa0e7ba3308101a1f49052073a,flash,0.0,0.0,True
microsoft/deepspeed/.github/workflows/modal-accelerate.yml/a12de38db645ee0ab6298e03823eace5cbc9bd01,gold,39.0,3.0,False
microsoft/deepspeed/.github/workflows/modal-accelerate.yml/a12de38db645ee0ab6298e03823eace5cbc9bd01,pro,35.0,3.0,False
microsoft/deepspeed/.github/workflows/modal-accelerate.yml/a12de38db645ee0ab6298e03823eace5cbc9bd01,flash,40.0,2.0,False
microsoft/monaco-editor/.github/workflows/ci.yml/59484624a44093b1b116e14cee83035b92169318,gold,1.0,1.0,False
microsoft/monaco-editor/.github/workflows/ci.yml/59484624a44093b1b116e14cee83035b92169318,pro,0.0,0.0,True
microsoft/monaco-editor/.github/workflows/ci.yml/59484624a44093b1b116e14cee83035b92169318,flash,0.0,0.0,True
microsoft/playwright/.github/workflows/cherry_pick_into_release_branch.yml/ae7d767e5826247f34dfd39e9319cf0b4f2a8cb5,gold,1.0,1.0,False
microsoft/playwright/.github/workflows/cherry_pick_into_release_branch.yml/ae7d767e5826247f34dfd39e9319cf0b4f2a8cb5,pro,6.0,4.0,False
microsoft/playwright/.github/workflows/cherry_pick_into_release_branch.yml/ae7d767e5826247f34dfd39e9319cf0b4f2a8cb5,flash,14.0,5.0,False
microsoft/powertoys/.github/workflows/msstore-submissions.yml/ce9cba1af2375c4469625de7c533d4c260d9c16c,gold,1.0,1.0,False
microsoft/powertoys/.github/workflows/msstore-submissions.yml/ce9cba1af2375c4469625de7c533d4c260d9c16c,pro,1.0,1.0,False
microsoft/powertoys/.github/workflows/msstore-submissions.yml/ce9cba1af2375c4469625de7c533d4c260d9c16c,flash,1.0,1.0,False
microsoft/qlib/.github/workflows/labeler.yml/667fb0e4d99012dc24aa468230eabcd240fcde8a,gold,8.0,2.0,False
microsoft/qlib/.github/workflows/labeler.yml/667fb0e4d99012dc24aa468230eabcd240fcde8a,pro,1.0,1.0,False
microsoft/qlib/.github/workflows/labeler.yml/667fb0e4d99012dc24aa468230eabcd240fcde8a,flash,1.0,1.0,False
microsoft/terminal/.github/workflows/spelling.yml/13e31a0056fee6fcd41cbb5e81a983fd9a511f9d,gold,0.0,0.0,True
microsoft/terminal/.github/workflows/spelling.yml/13e31a0056fee6fcd41cbb5e81a983fd9a511f9d,pro,0.0,0.0,True
microsoft/terminal/.github/workflows/spelling.yml/13e31a0056fee6fcd41cbb5e81a983fd9a511f9d,flash,1.0,1.0,False
microsoft/web-dev-for-beginners/.github/workflows/co-op-translator.yml/cf5584467bf42d3a0728bb30d35738bd983e151d,gold,4.0,1.0,False
